-1.910571366291635431e-01,-6.287506540776570674e-01,-2.277564117010332456e+00,-4.111287199456937103e+00,-5.387873456974292097e+00,-6.640528086492081705e+00,-7.258037107173376690e+00,-7.344075515149993905e+00,-7.601143925112425315e+00,-7.660912604006643534e+00,-7.965345654919199880e+00,-5.153128924459110749e+00,7.056561671252163936e-01,3.214055440815830611e+00,5.119539877677493855e+00,6.416274341182882424e+00,6.388726535898324954e+00,8.313949645907380059e+00,7.838849093437437077e+00,8.069069185275544953e+00,8.076927336977016481e+00,7.774021676179833307e+00,8.804875857926711902e+00,8.092776878269996033e+00,8.178651083148842815e+00,4.841029064884098787e+00,-1.002509299242416274e+00,-3.702993177966056315e+00,-5.308461033745510704e+00,-6.206745484969931503e+00,-6.635978342798853014e+00,-6.546822333890910173e+00,-7.539377844172754806e+00,-7.717682493566617730e+00,-7.336080402656029342e+00,-7.210688949887527066e+00,-8.196286358166659625e+00,-8.188324824710109695e+00,-7.785746242981731235e+00,-5.004072169725218622e+00,3.177365974538084448e-01,3.364734972816984193e+00,5.101567155832392508e+00,5.723787038736084298e+00,7.397295944914819010e+00,8.033771135701258004e+00,7.765595923292184288e+00,8.286052056592280834e+00,7.356791541869196038e+00,7.708980541755403593e+00,8.306986346904107421e+00,8.665492989213555930e+00,8.396840758950627759e+00,8.456348089235179444e+00,7.775060805497204797e+00,7.811323560955923284e+00,8.569067462037260441e+00,7.775858001180390389e+00,9.034139682051359088e+00,8.697975634448482651e+00,8.309725471407272579e+00,4.818350000962698054e+00,-6.337909794109510830e-01,-2.973438043910273887e+00,-5.147471053719204548e+00,-5.624442078982056614e+00,-7.190047639062949969e+00,-7.115145286501237010e+00,-4.281021060328515482e+00,-2.337105634819665601e-01,3.486607811219005093e+00,5.040797090964958649e+00,6.430810720904415412e+00,7.330102506004473994e+00,7.138799682389445067e+00,7.752613843073007160e+00,7.766520388087496229e+00,7.484517577933918808e+00,7.994524002124640205e+00,8.267567894079457247e+00,7.623834424207876381e+00,4.769765960935401949e+00,-1.360001762874290532e-01,-2.805843632166392876e+00,-5.371640822412926397e+00,-5.739022109889114986e+00,-7.441728567811070505e+00,-7.476355150384699222e+00,-8.297709563782294850e+00,-7.993873542620407946e+00,-8.312772641478488822e+00,-7.528921092092477174e+00,-7.943662449475111131e+00,-8.951157441196714970e+00,-4.264534419809106858e+00,4.734198749498785830e-02,3.275280417935893862e+00,4.353523079785851735e+00,6.009720673776736355e+00,6.705013667508337605e+00
-1.155720361391723017e-01,1.180626610933973725e-01,2.426218927409993786e-01,8.508640590076119725e-01,2.056257471556509397e+00,3.130884358046156724e+00,3.794686849368961390e+00,3.850727416766566158e+00,4.657057281962980078e+00,4.565293699306807618e+00,4.951604964828143274e+00,4.792237944917077108e+00,5.002047923743049296e+00,4.758267052494145943e+00,4.833741251039430864e+00,4.782778814932884259e+00,5.050412598248121832e+00,4.913499589339604512e+00,5.254180637091820927e+00,5.234472297767013060e+00,5.297347164729187874e+00,3.786718104038168775e+00,1.300630766032232932e+00,-2.536753910074470708e-01,-1.736794511764274684e+00,-2.354181255502552972e+00,-3.318006523828966436e+00,-4.203962123695239583e+00,-4.216475265676283612e+00,-4.214075844691151929e+00,-4.281688732113416940e+00,-4.694586578706555713e+00,-5.096037359184456328e+00,-5.163971456364151003e+00,-5.399040093021218567e+00,-3.596237175279626275e+00,-1.582261839857571406e+00,5.842884955262156454e-01,1.897468769407479217e+00,2.964512338742162356e+00,3.774503092719345698e+00,4.124884982324074301e+00,4.256123212097753239e+00,4.647282981798240620e+00,4.277428072028972572e+00,4.937748348881333627e+00,5.040117867377956529e+00,5.102307994277710534e+00,4.598389731659257684e+00,5.434180563602264868e+00,5.497902319585533881e+00,4.749953255180249911e+00,5.048873878820960392e+00,4.894159503514941889e+00,3.577596139859303470e+00,1.595874992863358433e+00,-5.082086192957985249e-01,-5.328007302564017333e-01,7.056837123492931685e-01,2.466875450467655106e+00,3.162290444864801486e+00,3.805680422640393523e+00,3.926894964833095969e+00,4.430335348274211604e+00,4.435792098670599870e+00,3.237477705792718652e+00,4.352170474965175173e-01,-8.110071577391201325e-01,-1.855341041615602871e+00,-3.203514869747894789e+00,-3.576151497912745558e+00,-4.268939166416156006e+00,-3.927385152488915843e+00,-4.297863267070528792e+00,-4.610580186962609517e+00,-4.398453814182958332e+00,-5.014994425001370715e+00,-5.190497993770127216e+00,-4.969256933225117301e+00,-5.017842040643448520e+00,-5.340071306107661897e+00,-4.947980449920841295e+00,-5.009767218334108208e+00,-4.855894967135818696e+00,-5.432630300250330002e+00,-4.882076997492217352e+00,-5.208845407110469061e+00,-5.216594497122761354e+00,-5.812336942901089820e+00,-5.108665495093916320e+00,-5.246562015052966821e+00,-5.550571604440786011e+00,-3.728571833561140192e+00,-1.252492861480687614e+00,7.456181323622085300e-01,1.653221262601380692e+00,2.876964093330609540e+00,3.297256541753050385e+00,3.649442630619579742e+00,4.411941581568519233e+00
2.363404344608132507e-02,-2.784860433436469121e-02,-3.685702674736501261e-01,9.222214403280677708e-02,4.900946311631010355e-01,2.801614741788484020e-01,1.213007666131781681e+00,1.177710331959018752e+00,2.877763821107800712e+00,3.121283077895404823e+00,3.347655167725838599e+00,4.489545324027417017e+00,3.360092586247251045e+00,3.545025732433313870e+00,3.343933340886058314e+00,4.846754677321143845e+00,3.814347661200825357e+00,5.325369741403041424e+00,5.419248212728455805e+00,4.993623945865884650e+00,5.658218267854840278e+00,6.194558393877216851e+00,5.535618975623883387e+00,5.555845065044747955e+00,5.940400297317521172e+00,6.584028132924015786e+00,6.739706945579263753e+00,6.283346858791567513e+00,7.297362259752182112e+00,7.652150865229143228e+00,7.443788469915217476e+00,7.405497625430513153e+00,7.086407904151423409e+00,6.391209529427088754e+00,7.346419628106630739e+00,6.736266588656514287e+00,6.903635334727660222e+00,6.764696920819296189e+00,6.830009227551815165e+00,5.706223001325842148e+00,4.074931885839543355e+00,2.423019589292775056e+00,2.188386464527700692e+00,2.292043822094087080e+00,3.983517061238933898e+00,4.063170294465874299e+00,4.149104887056646263e+00,4.992430203858138071e+00,4.519709508000739895e+00,5.162718824032993759e+00,5.460212249312826671e+00,5.537226953589040157e+00,5.612472758612912394e+00,6.350273199336299967e+00,6.150214956303710068e+00,6.991552305657116051e+00,6.856227547500044039e+00,7.030715844549942695e+00,6.898543195340143264e+00,6.832185243918182493e+00,6.756564215908413829e+00,6.138874817631066350e+00,5.083253688149947713e+00,3.492606123743451807e+00,2.192120415107355669e+00,1.492988828651037991e+00,-2.626798628591785478e-01,-8.582417715406882586e-01,-1.644110985082998244e+00,-1.774220977787255293e+00,-2.464005083828483489e+00,-3.201265629797792833e+00,-4.208489455503280574e+00,-3.799386227704154351e+00,-4.569026546285499535e+00,-5.462373801399523998e+00,-5.104253141514949910e+00,-5.473628469721691481e+00,-5.313881941541138687e+00,-5.993391731011358914e+00,-6.444080602946399061e+00,-5.991278468470965457e+00,-6.222738186172835029e+00,-6.423937822468760217e+00,-6.004362664219114798e+00,-6.751256631960141696e+00,-6.531608685984974016e+00,-5.550391099000846040e+00,-5.256975220015283057e+00,-2.818224544135746523e+00,-1.992171600979517843e+00,-1.078356902321432331e+00,-4.349875711403322631e-02,2.259431971983032472e-01,1.564180053277769211e+00,1.793659498459160506e+00,2.793963827236178421e+00,3.335645838821436726e+00,2.549436912657044640e+00,3.935607522344025000e+00
-1.545606252805007130e-01,-1.002346126551835886e-01,-3.183977878341369694e-01,-5.091766918640379114e-01,-1.811611311283188641e+00,-2.328323747948222167e+00,-3.179385766371956468e+00,-3.583636824097170326e+00,-3.672177946481993693e+00,-4.201976299373935575e+00,-4.755766728896110074e+00,-4.651520017535645479e+00,-3.344979209584574509e+00,-9.676996909096854393e-01,4.030534545395410007e-01,1.462900143620069926e+00,1.004606970364609886e+00,-4.441806351600178226e-01,-1.622454692840374024e+00,-2.171190848067189982e+00,-2.880166352224799109e+00,-3.769975962529708458e+00,-4.224144666211911314e+00,-3.846091286966815570e+00,-4.355223078650509727e+00,-4.798639355725650368e+00,-4.527384532104757220e+00,-4.595806384765731778e+00,-3.058224806970845311e+00,-1.105900359546780898e+00,2.838222496731072075e-01,1.292714755163902218e+00,2.310091741186509839e+00,3.112627876183541975e+00,3.158418853803803827e+00,3.645965648365712575e+00,4.183356680367967151e+00,2.809299981859544992e+00,1.306188986414850817e+00,-2.678558836198337567e-01,-1.257210974591342900e+00,-2.516288104370263401e+00,-2.733861766932117465e+00,-3.358052588473224187e+00,-3.915281009796909295e+00,-4.393799632964142887e+00,-4.207590847770172005e+00,-4.327291256267731256e+00,-4.367814369525179430e+00,-3.360358233950347717e+00,-1.528638306715201844e+00,-9.954296467112676572e-01,-2.064307714520847714e+00,-2.970912535678199351e+00,-2.954392314429710176e+00,-3.483423647259213052e+00,-3.675186901687164109e+00,-4.233112809765549045e+00,-3.836027240039500796e+00,-4.420861011847691202e+00,-4.348858468318072212e+00,-4.734107274540075849e+00,-5.287766184131673874e+00,-4.550006907309791515e+00,-4.861496537591176725e+00,-5.260623141734661168e+00,-4.874158634959664838e+00,-4.817178400674764660e+00,-5.151426293111057042e+00,-4.545883029018318311e+00,-4.572634197057481309e+00,-4.656429724040170193e+00,-5.171163089972877991e+00,-4.723332763510422971e+00,-4.701946939570651907e+00,-4.753255909397454460e+00,-4.784008304640062548e+00,-5.073439950024999590e+00,-4.996799843507568895e+00,-4.646571973925266441e+00,-4.838000423146129769e+00,-3.379068937264944505e+00,-1.719976108504454038e+00,1.500782112622328357e-01,1.271344180702058679e+00,2.107868864120326702e+00,1.553953593630761132e+00,9.570221642121000405e-02,-8.982281801591479597e-01,-2.368234477755087219e+00,-2.481157002774185383e+00,-3.388507370913911743e+00,-3.710897576288607613e+00,-4.192801832467617729e+00,-4.297158150683157984e+00,-4.376516922460304215e+00,-4.394465965104497940e+00,-4.750722074858923172e+00,-4.607837515182930943e+00,-4.406160733552114905e+00
-1.293146960260780189e-03,-1.660815873032301104e-01,-9.645638815088003470e-02,-1.936438510710551397e-01,7.604185417436637451e-01,-2.959197852013085162e-01,-6.559398821983328798e-01,-2.822077139048278505e-01,-7.034892570443114224e-01,-1.769389197274207293e+00,-1.231825600343821492e+00,-3.916971144936846061e-01,4.845883793660402672e-01,1.766362894541415152e+00,3.629615148212960385e+00,3.658817710725434047e+00,3.325401632044378886e+00,3.744374268999801192e+00,5.170009785942879077e+00,4.786345646679297516e+00,4.451224020041518514e+00,3.425946328482371683e+00,1.387524988973039441e+00,6.301187015492164534e-01,1.146453401256249283e+00,2.134315926290893728e+00,2.563098366658652871e+00,3.179844265511552859e+00,3.177919234139573668e+00,4.620651934019712748e+00,4.520109051607266615e+00,4.973492069650816916e+00,5.537395358666673317e+00,5.831732408507464882e+00,6.837101722927038772e+00,6.619641170525226492e+00,6.655726810936323012e+00,7.397466804160373499e+00,7.092343910099292437e+00,7.135018423774728724e+00,7.748951737796537564e+00,6.166073529509922935e+00,5.846066607223740164e+00,6.458513126861459952e+00,6.301719500544099795e+00,6.754266252032604001e+00,6.507114837725340273e+00,6.185509982630441606e+00,7.082744307692147245e+00,7.854385279252104723e+00,7.126656392955584174e+00,8.026402399020307499e+00,6.990629889142182307e+00,7.653244860396740457e+00,7.778958372205646121e+00,8.434805832349519861e+00,7.723307137573864445e+00,8.125613102077581473e+00,7.943622821260239775e+00,8.466602932513604074e+00,7.726141685994023511e+00,5.317092753215403533e+00,3.879418579533444156e+00,2.798972120580120126e+00,1.256504479035588373e+00,-3.119011549961009377e-02,-8.883326882536722868e-01,-2.200955595331866022e+00,-3.508301906031012773e+00,-3.602208100776814081e+00,-3.847908012900234098e+00,-3.620632244248203069e+00,-1.979554769133405223e+00,-1.472848679311352660e+00,-1.871934441111020142e+00,-3.102935766368872805e+00,-4.348608497437789211e+00,-4.413586710309262529e+00,-4.930979674135618218e+00,-3.905237195802544914e+00,-2.623378334214459873e+00,-2.237516716310049336e+00,-2.932952727756338529e+00,-3.825692411749738842e+00,-4.304507800461006006e+00,-5.444515144655241556e+00,-4.883387757236781646e+00,-5.437463981338647834e+00,-5.491256696375783619e+00,-5.884668818700379056e+00,-7.125086109704778181e+00,-5.981726668090789900e+00,-7.210121590311450390e+00,-7.495421551555588202e+00,-7.971976147150900971e+00,-7.759630211889681384e+00,-6.978124615996128988e+00,-5.105713637815010308e+00,-3.734665931852560572e+00,-2.155282027602865025e+00
-8.543193420998373977e-02,-5.879080897301425246e-02,-2.681851996662160814e-02,-1.407183670391120300e-01,9.024636784687874169e-02,6.546106340196390372e-01,8.922766487452501449e-01,1.138714964385042716e+00,1.280360905636544810e+00,1.494845556999430780e+00,1.131788897529799831e+00,7.455686273177940526e-01,2.433056714335288251e-02,-3.533450988854909269e-01,-6.472459428081425159e-01,-1.025896344170815322e+00,-1.318894964979856033e+00,-1.575171679839345362e+00,-1.451415021314105047e+00,-1.810108359972885328e+00,-1.878508165040038147e+00,-1.866661196292045855e+00,-2.029917263064740407e+00,-2.171349784209198663e+00,-2.146400212681188524e+00,-2.178603904751956311e+00,-2.179360154038856745e+00,-2.367288652932943993e+00,-2.338805500568505558e+00,-1.791538605590986766e+00,-9.933927339631909437e-01,-9.490925907816843976e-01,-1.333194954923302422e+00,-1.158600030363008626e+00,-1.426293865467460620e+00,-1.970759218164265469e+00,-1.241949580268367326e+00,-8.788256978526427510e-01,-2.233084486973663241e-02,3.539621911981767344e-01,6.963915069814127223e-01,7.837858276299198845e-01,1.126348313246226862e+00,1.290309620657479783e+00,1.622784865766961016e+00,1.739462123682665950e+00,1.877774678271922237e+00,1.874418284244606658e+00,1.982270564793086054e+00,1.649522592300157964e+00,1.053799780105502348e+00,3.829216211812092041e-01,-1.171680551206135817e-01,-5.443228992461762727e-01,-7.298700089606746655e-01,-1.068764292704161178e+00,-1.225393008037465314e+00,-1.340727156721031266e+00,-1.771813644277142830e+00,-1.885008250885492842e+00,-1.951915961024951685e+00,-1.598463872724812607e+00,-1.306584780416169655e+00,-1.521405178989725604e+00,-1.641409918643452537e+00,-1.763548800066282229e+00,-1.804809281764782503e+00,-1.940244200406152641e+00,-1.951745744562189300e+00,-2.146977596617879680e+00,-2.083950344844329727e+00,-2.167585540046661929e+00,-2.231403181262702429e+00,-2.112853625902347154e+00,-2.272630996672947212e+00,-2.322302289821830179e+00,-2.341035217692126746e+00,-2.324692600115211061e+00,-2.223367621246838510e+00,-2.458984863316919345e+00,-2.216779347854109794e+00,-2.168142621266829106e+00,-2.338837965319534806e+00,-2.304950207341780910e+00,-2.324890883519496132e+00,-2.171834472020874873e+00,-2.280311619727036554e+00,-2.302801567446140396e+00,-2.258851876107884848e+00,-1.989887870660480340e+00,-9.513048871968288189e-01,-6.534015448150852778e-01,-5.362213929167846116e-01,-8.151060285610058909e-01,-1.159346184175305661e+00,-9.462581775009708540e-01,-3.805064253547956188e-01,1.921605242944670333e-01,2.200427643988253357e-01,-2.660931437637211183e-01
1.859038561156878266e-01,2.081907640167638962e-01,-5.125164411410173398e-02,1.455498839175014825e-01,1.144769457586020250e-01,1.768984835303708536e-01,-1.435725837638449354e-01,1.834039472143638716e-01,8.703020717677209875e-03,8.923442782955619546e-01,1.531899821800736694e+00,2.256108237734053557e+00,2.545050028366937500e+00,2.740047904395608303e+00,2.758367486212466968e+00,1.286018134290163983e+00,-7.112257741048150228e-01,-1.565379792685558602e+00,-2.173463491292164207e+00,-2.509980708694650620e+00,-2.544612813291306619e+00,-1.485647282528026247e+00,8.372110585991212606e-01,1.670196998056190818e+00,2.039920055457101977e+00,2.156361128601030686e+00,1.165573017780858089e+00,-7.012111426649850765e-01,-1.737126579356955025e+00,-2.455181852531418851e+00,-2.383897870369608096e+00,-2.928903558916125416e+00,-2.573049945480826217e+00,-2.685330916740874319e+00,-2.960198368036484062e+00,-2.826344804950696510e+00,-2.966724744659069213e+00,-2.585562503000220058e+00,-3.091476304816227927e+00,-2.746877018127636738e+00,-3.055040969092054137e+00,-2.919900179981244737e+00,-2.944463278954311036e+00,-2.508462223341430875e+00,-2.820755344299255896e+00,-2.807012457012070250e+00,-3.110254697488531228e+00,-2.928076872729836300e+00,-2.685081370199577488e+00,-2.767931979319561364e+00,-2.622935078908273709e+00,-2.837540140046623360e+00,-2.788126370055715508e+00,-2.753654205871381766e+00,-2.893991538226153182e+00,-2.819084350077031509e+00,-2.914715532197588388e+00,-2.985590873090617769e+00,-2.961321313884902828e+00,-2.857516334644576883e+00,-3.077538953362307428e+00,-2.928022373139445023e+00,-2.667964066309985505e+00,-2.863676541003794540e+00,-2.401483761440530440e+00,-2.656322220454152561e+00,-2.755405303811525375e+00,-2.848165447351401980e+00,-2.566691148784908894e+00,-2.874360188963561935e+00,-2.935641156233154359e+00,-2.844465460839713078e+00,-2.898891069475553195e+00,-2.974969350437079996e+00,-2.836047771979289589e+00,-1.347805159738463487e+00,6.602483791304929461e-01,1.731272789156399039e+00,2.161762266758342932e+00,2.381530484386042090e+00,2.799261617122271506e+00,2.776323644323570594e+00,2.874866899893906425e+00,2.858036343353607123e+00,2.800442507478697607e+00,1.506762821530679641e+00,-7.469271503359066200e-01,-1.623793908490265503e+00,-2.170113944148692298e+00,-2.699402412615211411e+00,-2.761489371414827421e+00,-2.763724219238556490e+00,-2.974759607970947517e+00,-1.323810871502754560e+00,-1.091305224855469325e+00,-1.671230272513070325e+00,-2.408324232252060604e+00,-2.324524792510810123e+00,-2.385310652068618253e+00,-1.297360034065473844e+00
-6.268581927336512594e-02,5.330540998287189858e-01,-1.824042292833943923e-02,-3.194841297108954037e-01,2.343183935584839117e-01,-2.026662961738293633e-01,-8.402150961773742488e-02,2.058092007173032423e-01,-1.525954732697719640e+00,-2.120182430666450735e+00,-3.351227242977443677e+00,-3.592164037483521533e+00,-4.677041519386403223e+00,-3.778364336204263818e+00,-2.291843827519163490e+00,-8.301810909122649962e-01,9.834778777098640568e-01,1.961607232491394459e+00,2.322563241493389885e+00,2.776957509183255013e+00,3.239996056814681058e+00,4.339005697700937247e+00,4.582290539855964795e+00,5.248109026955415146e+00,5.842216245835198052e+00,5.290231821040233484e+00,3.722014324086202031e+00,1.747439437385908789e+00,7.230394833842119784e-01,6.072643479082885376e-01,9.060244170634650374e-01,2.120337298699626061e+00,3.627245800148354515e+00,3.724721165521589050e+00,4.553481151763963730e+00,4.667659508973116544e+00,4.838777981607476519e+00,5.453612187664233169e+00,6.249849955554946490e+00,6.721011267339954465e+00,6.240119834423921930e+00,6.871069641380622706e+00,5.794321077670666398e+00,3.727296644710748286e+00,1.923389684597189619e+00,8.393308968364617817e-01,-5.510755092249772780e-01,-1.723051781911027147e+00,-1.815916490588755261e+00,-1.121986878447746250e+00,-7.517582844693833088e-01,5.071203786602388464e-01,1.881601500351868905e+00,2.645506351642268772e+00,1.498772793383298385e+00,5.955778593399725374e-01,-5.285740421482182372e-01,-7.535347219948158592e-01,8.497169189895936725e-01,1.841783550710657025e+00,2.769933963269679555e+00,3.101531989724808369e+00,3.892196208163955617e+00,4.256409719044913942e+00,5.175687287515694734e+00,4.131114374499262887e+00,3.197889573869051816e+00,1.582906205888192641e+00,-4.495611455717887228e-01,-9.493770363254596667e-01,-2.261991952881817536e+00,-2.673334057245243311e+00,-2.409257100685371356e+00,-1.960806377851396221e+00,-3.075221816963109589e+00,-2.430843684571466490e+00,-1.142295735339819762e+00,6.805505932065555874e-02,4.658938887486343550e-01,-1.775736500530871176e-01,1.374972202732054782e+00,2.105556588142472485e+00,2.862087834820144838e+00,2.662399503275606261e+00,1.240104290952679378e+00,1.617027117757723897e-01,-1.654589134449962806e+00,-2.456948421986733688e+00,-2.897177161991555838e+00,-3.602770250073108915e+00,-3.996307182503366029e+00,-4.582577964770904622e+00,-4.730170294833486722e+00,-5.537726561164046934e+00,-6.278332056001654671e+00,-6.147652818679203435e+00,-6.140208842066002148e+00,-6.736263490783215069e+00,-6.266658416669666387e+00,-6.921887255909309644e+00
-1.162369104911206534e-02,-2.288584621412882991e-01,-5.047785563604365727e-02,-4.021105237117326703e-01,1.554569977485535659e-01,-2.148739049417451585e-01,2.441403535732826202e-01,4.150517939036429960e-01,1.016200735663917332e+00,1.474893756153250024e+00,1.772208410778184806e+00,1.683842726665289558e+00,1.584281725659950180e+00,1.348697211318919065e+00,6.469062737626238846e-01,-1.991842238685844479e-01,-9.038424821136581411e-01,-9.037048893952800421e-01,-2.032526136305718545e+00,-1.573867821847199533e+00,-2.299768651089937332e+00,-2.278870185577329899e+00,-2.706678711796661307e+00,-2.951105429654138135e+00,-3.096907065117673774e+00,-2.531882949377820324e+00,-1.712137382079047754e+00,-1.140287743935727072e+00,-4.086335672680305175e-01,3.857576694889806035e-01,8.098783930014770149e-01,8.092986560320682976e-01,1.146472024879567009e+00,1.605100051500126357e+00,2.372775584859899922e+00,2.222998958936921898e+00,2.848117578189536925e+00,2.891664438494959466e+00,2.825931042431998108e+00,3.331274585090392204e+00,3.247509598480872839e+00,3.876940210750083438e+00,3.561638879872058183e+00,3.455127841449381787e+00,3.989423861634406432e+00,4.239435475713542623e+00,3.632375242875112598e+00,4.238310273914322579e+00,3.487013926098109007e+00,4.190834217711974397e+00,3.642001959432975333e+00,3.988342342947321928e+00,4.430573630384467165e+00,4.478764802264461942e+00,4.596652778652924987e+00,4.376135374919557286e+00,3.913196154502825763e+00,4.234749406795114801e+00,4.509976494895427734e+00,4.194008185410685208e+00,4.258849602469684470e+00,4.223970517729113361e+00,4.212087909821695675e+00,4.575789333585405849e+00,4.601231989373022024e+00,4.489693586849781148e+00,4.359866277620083608e+00,4.395214844147482758e+00,3.738074614138553020e+00,2.597517789858497128e+00,2.339355348855879591e+00,1.243977406697921229e+00,5.503322998699721191e-01,-1.574395586284469545e-02,-5.531218711962158086e-01,-7.288111017822321847e-01,-1.223491931696759627e+00,-1.405573017502460997e+00,-2.424038366847738324e+00,-2.424338350441977763e+00,-2.377362113220240047e+00,-1.936727860137697155e+00,-1.615335173942093139e+00,-1.080524349841244236e+00,1.771519590115125942e-01,7.479461459381548938e-01,4.322099174497135987e-01,-2.084612230517996767e-01,-8.062561187191210621e-01,-1.362620748655205993e+00,-1.223606643055883625e+00,-1.781714495387549890e+00,-1.867407786723078944e+00,-2.600284685192163270e+00,-2.303297865039118264e+00,-2.799928181012979245e+00,-2.415390460397068395e+00,-1.724278630733609097e+00,-1.159599888812638868e+00,2.929251178365172015e-02
3.756028141212140459e-01,-3.241270741301761626e-01,7.689776494863653777e-02,9.805654095821332294e-01,1.148248749624863008e+00,2.258171372806559329e+00,2.802889712183951332e+00,2.705235367919053946e+00,3.986635755821589022e+00,5.158611383448034715e+00,4.783727717852245043e+00,4.924252604792722643e+00,4.852040651964156126e+00,5.321614638646736672e+00,5.512018113340167780e+00,5.696394219693463157e+00,5.957330690418950248e+00,6.526513464712022206e+00,6.384359366884264197e+00,6.575705819100498672e+00,6.340459470107862039e+00,6.188454172992589264e+00,7.025838635668593568e+00,6.645648430545614715e+00,7.044075365532603605e+00,5.616030213776611824e+00,4.460228717444916668e+00,3.482674478269368379e+00,2.237893910770102135e+00,1.542427502368779013e+00,9.772918412759381557e-01,-1.091516170682964582e-01,-3.384230173692139854e-01,-1.429746852304684790e+00,-2.179332964589790755e+00,-2.369330243896063948e+00,-3.103992653194252771e+00,-3.147376254801296902e+00,-3.776306897669975626e+00,-3.314516002434794384e+00,-2.240916412933114277e+00,-1.499489883016442482e+00,-6.144420791654447989e-01,-1.593021730265621605e-01,3.524443995733742563e-01,2.153665397345072563e+00,1.670998905348070496e+00,2.825475663368872681e+00,2.921240670322733823e+00,4.061476705044048785e+00,4.335730189422421610e+00,4.101144452316170863e+00,4.154998793913211586e+00,2.720787647418670296e+00,1.605944353467204877e+00,5.035359047811518440e-01,2.799811465516935938e-01,-6.366601624273413584e-01,-1.735565561439447624e+00,-2.438356335848784973e+00,-2.679436227356505551e+00,-2.871396262007456457e+00,-3.540296508748070892e+00,-3.373341905856926282e+00,-2.451844384384460174e+00,-2.445258197899077501e+00,-2.730637563089008957e+00,-2.717649369513988500e+00,-3.777283320471091610e+00,-3.277588077267155064e+00,-3.902103794501670997e+00,-5.102814859815784310e+00,-3.978075426349766186e+00,-5.162676891942905577e+00,-4.952972598437413332e+00,-3.490562533618719154e+00,-4.445919311135473784e+00,-4.294012862754679638e+00,-2.296440351589092099e+00,-2.454749837466266182e+00,-3.347416606834968000e+00,-3.588913848612180768e+00,-3.327322227864680571e+00,-4.686103105585146089e+00,-3.733198207820540127e+00,-4.602810362585517900e+00,-4.993025375791405374e+00,-5.697861499056950052e+00,-5.443535116433089627e+00,-5.595405014131902277e+00,-5.594751075664638584e+00,-6.295252249583649373e+00,-5.740902448598401264e+00,-3.736117651238384685e+00,-3.530470433078154446e+00,-1.663430398964777845e+00,-1.145547253831441070e+00,1.388520795492277360e-01,5.973491136181279249e-01,1.194640308324286471e+00
