3.261357986373929485e-01 4.802132643043285909e-01
4.154524778397031826e-01 2.554233641715030756e-01
4.879743064248175388e-01 3.455961297241714192e-01
4.350538478077835558e-01 2.290938366520354763e-01
2.301750356024691579e-01 3.696846594747430492e-01
4.740786441267665907e-01 3.191344121581271009e-01
4.059403829619924742e-01 2.583815562531282528e-01
2.467271268087655456e-01 2.349320076827483006e-01
2.280742973261639939e-01 3.204458752933587173e-01
2.473865421378110274e-01 2.996838959906374944e-01
2.266118728775645963e-01 4.032016493983047178e-01
4.812709129954587661e-01 3.958893438468428227e-01
4.158536801712793274e-01 3.123599187715152548e-01
3.109272272630432266e-01 4.714137312037136596e-01
2.016732514061496118e-01 4.076366318980461090e-01
3.434112447832022852e-01 2.015905519349044106e-01
3.915762958308696140e-01 2.204641238305476425e-01
2.874727007003204937e-01 2.316119979604611689e-01
2.290383442776857958e-01 3.196573273063392229e-01
4.244435332583167408e-01 2.458002542327915318e-01
4.891083549629924310e-01 4.195497170024353739e-01
4.211064754763773621e-01 3.864717897540617120e-01
2.248012810303559594e-01 4.890763892334788476e-01
4.830441688240565412e-01 3.232849969254019129e-01
4.690418532559846310e-01 4.507186624251045548e-01
4.279341621814418684e-01 4.617335549324519950e-01
4.745177252930757317e-01 3.078025350138534066e-01
4.010329361800142323e-01 4.773654382721093103e-01
3.092184057198967828e-01 2.773524822939363865e-01
3.624711383917231800e-01 3.799672086014844186e-01
2.827582906582394862e-01 3.032754428337254282e-01
2.988059988992300409e-01 2.517459173417518348e-01
2.238291954120767702e-01 2.594499346207911894e-01
4.806347178778577756e-01 2.264721896831310977e-01
3.402531195186181412e-01 2.213995974573048087e-01
4.537380132836663638e-01 2.481080437589901211e-01
4.198882341680558183e-01 2.173942837689720742e-01
4.397275765124728508e-01 3.083660891743670307e-01
3.872889872521474430e-01 3.439454456960540085e-01
4.700888356845361882e-01 3.445508488547186499e-01
3.150326587832610326e-01 4.053527364774461850e-01
3.180007835848189801e-01 2.028429545128448974e-01
4.668304843605847188e-01 3.825986563162007137e-01
3.445361580323964557e-01 4.805638066666610420e-01
2.633011452938502361e-01 4.350175583280668223e-01
3.991939635417140475e-01 4.021201173649775473e-01
4.612950557285777076e-01 3.178752153090106392e-01
4.245973062562787836e-01 3.040687801565232773e-01
2.895477697159578589e-01 3.078301324209126166e-01
4.700988406343537540e-01 4.842870492464309562e-01
2.065009331668010706e-01 3.246468848403709639e-01
4.495945952848427463e-01 4.014781336506915155e-01
4.935789750316647573e-01 4.338385945548185463e-01
2.414112169982881029e-01 4.212811582485648798e-01
4.268872600775562853e-01 2.067940919320986337e-01
4.948797659031838880e-01 3.769631162280654424e-01
3.905382695628282219e-01 2.736177526419398820e-01
4.638522863618860237e-01 2.954089475111825180e-01
4.217801421458084454e-01 3.596712323332619254e-01
3.850542415854646960e-01 2.288344549908410963e-01
2.727325574947769282e-01 4.766156842497373813e-01
4.766607046138476855e-01 2.755477679567054916e-01
2.172469607991742435e-01 3.729879706299488173e-01
4.458461690329350580e-01 4.613315412443741437e-01
2.875075235717701183e-01 2.223229030659634731e-01
4.783823951307387690e-01 3.657091498225772397e-01
3.701253035726298490e-01 2.318899503491449465e-01
4.743441130727469313e-01 3.391848570425050058e-01
4.518416862774827791e-01 2.608608459186285700e-01
4.566015015543966604e-01 3.423505885578210783e-01
4.358192261378641130e-01 4.371959224834474078e-01
2.779254247630304486e-01 4.726167845568988723e-01
3.347314312276443715e-01 3.625808606663953881e-01
4.819098093144034700e-01 4.621629447272289637e-01
3.285541505925684835e-01 4.238125226554622094e-01
4.580758036154417012e-01 2.283252174921894806e-01
4.859621265689128000e-01 3.213828682728851471e-01
2.485305699600512674e-01 4.942346982684066026e-01
4.717368040287561182e-01 4.862117768886493052e-01
3.881894253116968674e-01 4.029574220623999836e-01
4.521575979819258961e-01 4.911393571505937028e-01
4.338469153346027340e-01 3.578989509592805929e-01
3.293640302554252663e-01 3.788445861173513896e-01
4.473146989786670469e-01 2.142724738589356359e-01
4.681195218847503670e-01 4.925799852183753713e-01
2.250892033383509183e-01 3.078796154583358646e-01
4.532720302629947295e-01 2.919606689797547006e-01
3.456372353436889533e-01 4.661649706022020223e-01
2.948057517958015961e-01 4.161677477796947855e-01
4.795000622065963558e-01 3.389735819546997320e-01
4.440934299736527535e-01 4.182521755028726362e-01
4.461336071031198891e-01 4.617833765841021232e-01
3.061464292888889660e-01 4.573614256906662345e-01
3.650493553961068338e-01 4.737820137565316170e-01
2.283949634923709837e-01 3.610162474562371715e-01
3.860028265886338295e-01 4.344415196269358903e-01
3.428369612579252879e-01 4.081220375173771897e-01
3.239784514895309164e-01 4.939436807234803828e-01
4.509736125172564836e-01 2.817813418295256889e-01
3.665833302773693347e-01 4.301484887494996245e-01
2.431782858976835882e-01 4.170658015471732094e-01
3.778725877570376923e-01 4.912502661309766649e-01
